"","replicate","ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","IDADE","COMPUTADOR","MORA_MÃE","MORA_PAI","REUNIÕES_ESCOLARES","USO_TEMPO_TELAS","AFAZERES_DOM","BIBLIOTECA"
"4429",45,2017,3,33,3304557,1,3,1,276.160838,214.719685,"B","C","C","A","A","A","B","B","A","C"
"4430",45,2017,2,26,2604155,2,3,1,236.117274,173.96272,"B","F","C","A","A","A","A","A","A","B"
"4431",45,2017,3,35,3536505,2,3,1,267.924601,280.473208,"A","A","D","C","A","A","A","D","E","A"
"4432",45,2017,3,33,3302007,2,3,1,132.068225,161.921053,"B","F","D","A","A","B","A","D","C","A"
"4433",45,2017,3,35,3504503,2,3,1,246.428493,248.387323,"B","A","D","C","A","C","C","C","A","C"
"4434",45,2017,5,52,5214507,2,3,1,226.233801,199.228344,"B","C","C","B",NA,"A","C","E","A","B"
"4435",45,2017,2,23,2307304,2,3,1,159.6938,184.771849,"B","C","D","A","A","A","B","B","A","B"
"4436",45,2017,2,22,2202307,2,3,2,138.448973,154.317405,"B","C","E","A","A","B","C","A","A","B"
"4437",45,2017,3,35,3510906,2,3,1,213.334185,268.960674,"A","A","C","C","A","A","B","C","A","A"
"4438",45,2017,4,41,4106902,1,3,1,248.530911,197.466226,"A","B","C","B","C","A","A","B","A","A"
"4439",45,2017,5,51,5103957,2,3,1,217.583592,242.17545,"B","C","D","A","B","A","A","A","A","A"
"4440",45,2017,3,35,3529401,2,2,1,218.40013,256.208448,"A","F","C","B","A","A","A","C","E","B"
"4441",45,2017,2,29,2927002,2,3,1,188.750646,147.754975,"A","C","D","B","A","A","A","A","A","B"
"4442",45,2017,3,35,3518701,2,2,1,269.333393,284.985284,"A","A","C","C","A","A","C","C","B","B"
"4443",45,2017,3,33,3304557,1,3,1,287.082657,238.877188,"B","E","C","C","B","A","A","B","A","B"
"4444",45,2017,3,31,3157252,2,3,2,205.899116,239.731725,"A","C","C","A","A","A","B","D","E","B"
"4445",45,2017,3,33,3301009,2,3,2,197.693676,186.458568,"A","C","D","A","A","A","B","D","E","B"
"4446",45,2017,3,35,3550308,1,2,1,306.295145,318.336963,"B","A","C","C","A","B","A","D","A","B"
"4447",45,2017,3,31,3143401,2,3,1,114.67806,164.168596,"A","C","D","A","A","A","A","C","A","C"
"4448",45,2017,2,23,2304400,1,3,1,220.029847,209.10273,"A","F","C","A","B","A","A","D","E","C"
"4449",45,2017,1,13,1302603,1,3,1,254.362047,237.463615,"A","C","C","A","A","A","A","B","D","B"
"4450",45,2017,2,26,2600054,2,3,2,172.027496,218.067468,"A","F","D","D","A","B","B","A","A","C"
"4451",45,2017,2,26,2600054,2,3,1,230.570364,244.119944,"A","C","C","A","A","B","B","B","B","B"
"4452",45,2017,4,41,4117008,2,3,1,228.879604,261.12552,"A","C","C","B","A","A","A","D","B","B"
"4453",45,2017,4,43,4322509,2,2,1,226.575985,256.235109,"B","C","D","D","A","A","C","B","A","A"
"4454",45,2017,2,21,2105302,2,3,1,183.98226,165.873368,"A","C","D","A","A","C","C","B","D","C"
"4455",45,2017,4,41,4127700,2,3,1,192.762324,242.778416,"A","C","C","B","B","A","A","B","A","A"
"4456",45,2017,3,33,3304524,2,3,1,122.643293,180.459756,"B","E","C","E","C","C","C","C","E","C"
"4457",45,2017,4,43,4323002,2,3,2,189.981927,167.851956,"A",NA,"D","B","A","A","A","A","A","B"
"4458",45,2017,3,35,3513504,2,3,1,239.791451,278.75519,"A","C","C","B","A","A","A","D","E","B"
"4459",45,2017,2,22,2208809,2,3,1,158.148982,152.085457,"B","C","C","A","B","A","A","A","D","A"
"4460",45,2017,2,27,2708006,2,3,1,234.789139,238.846447,"B","C","D","A","A","C","A","A","A","B"
"4461",45,2017,2,29,2924405,2,3,1,172.393316,185.098428,"B","C","D","A","A","B","B","D","D","A"
"4462",45,2017,2,23,2304400,1,3,1,320.311998,269.840531,"A","C","C","B","A","B","A","D","A","B"
"4463",45,2017,3,35,3538006,2,3,1,195.203345,174.17036,"B","A","C","C","A","B","A","D","C","C"
"4464",45,2017,3,35,3550308,1,3,1,249.007248,268.079084,"A","C","D","C","A","B","A","C","B","A"
"4465",45,2017,1,13,1304302,2,3,1,165.008712,161.670656,"A","C","E","A","A","B","A","A","A","B"
"4466",45,2017,5,52,5208103,2,3,1,262.678776,232.379704,"B","A","D","B","A","A","A","A","D","C"
"4467",45,2017,5,52,5208707,1,3,1,226.102789,197.554257,"B","C","D","A","A","A",NA,"D","D","C"
"4468",45,2017,2,26,2609907,2,3,1,207.365315,207.068473,"B","C","C","C",NA,"B","B","D","E","A"
"4469",45,2017,3,33,3302502,2,3,1,187.716929,230.217063,"B","A","D","A","A","B","B","A","B","C"
"4470",45,2017,3,35,3550308,1,2,1,252.537741,253.39209,"B","B","C","A","A","B","B","B","D","C"
"4471",45,2017,4,42,4202008,2,3,1,201.297222,207.233355,"A","C","E","B","A","A","B","B","A","B"
"4472",45,2017,2,29,2919306,2,3,2,150.745867,158.879281,"A","A","C","A","A","A","A","A","D","A"
"4473",45,2017,2,23,2304400,1,3,1,225.447728,284.159028,"A","C","D","B","A","B","C","B","A","B"
"4474",45,2017,5,53,5300108,1,2,1,238.966152,266.982812,"A","A","C","D","A","A","A","D","A","C"
"4475",45,2017,3,35,3522208,2,3,1,168.114159,219.173856,"B","A","C","B","B","C","A","D","A","B"
"4476",45,2017,3,31,3143302,2,2,1,230.091383,214.96086,"B","F","D","B","A","B","B",NA,NA,"B"
"4477",45,2017,4,42,4211900,2,3,1,226.772008,220.586815,"B","A","C",NA,"A","A","B","A","E","A"
"4478",45,2017,2,23,2307650,2,3,1,240.852384,267.266969,"A","A","C","A","A","C","A","C","A","A"
"4479",45,2017,2,24,2404853,2,3,1,173.326212,178.876103,"B","C","C","A","A","B","B","D","D","B"
"4480",45,2017,3,31,3118403,2,2,1,233.956458,264.088764,"B","C","C","C","A","A","A","D","A","B"
"4481",45,2017,3,35,3505708,2,3,1,159.20402,171.325441,"B","C","C","B","A","B","A","A","A","B"
"4482",45,2017,3,35,3509007,2,3,1,260.724339,227.121019,"B","A","C","B","A","A","A","D","E","C"
"4483",45,2017,2,21,2103000,2,3,1,208.611968,172.915689,"A",NA,"C","A","A","B","A","B","A","B"
"4484",45,2017,3,35,3550308,1,2,1,138.743116,157.676814,"A","C","B","A","B","B","C","B","C","B"
"4485",45,2017,3,35,3518701,2,3,1,207.357382,190.617516,"A","C","C","B","A","A","A","D","E","B"
"4486",45,2017,2,29,2925303,2,3,1,177.373866,166.589907,"A","F",NA,"A","C","C","B","A","A","B"
"4487",45,2017,5,53,5300108,1,2,1,200.883251,168.079941,"B","C","C","A","A","A","C","B","D","C"
"4488",45,2017,1,17,1722081,2,3,1,191.259818,206.495912,"B","C","C","B","A","A","A","A","A","A"
"4489",45,2017,3,33,3300233,2,3,1,205.593843,209.875497,"B","F","E","B","A","A","A","A","C","A"
"4490",45,2017,4,42,4203907,2,3,1,286.818649,250.944732,"A","C","D","A","A","A","B","C","A","A"
"4491",45,2017,1,15,1500701,2,3,2,145.017754,133.597616,"B","B","C","A","A","A","A","A","A","C"
"4492",45,2017,4,42,4208906,2,3,1,327.98733,266.546685,"B","C","D","C","A","A","A","B","B","A"
"4493",45,2017,2,25,2516201,2,2,1,183.094926,177.069383,"B","C","E","B","C","C","B","B","E","B"
"4494",45,2017,3,35,3523503,2,3,1,256.685941,267.346671,"A","B","C","B","A","A","B",NA,"A","B"
"4495",45,2017,4,41,4113700,2,3,1,223.550258,217.016357,"A","A","E","B","A","B","A","D","D","B"
"4496",45,2017,2,29,2929404,2,3,1,132.692984,232.104826,"B","D","G","B","A","B","B","A","A","A"
"4497",45,2017,3,31,3136959,2,3,1,274.080899,277.897969,"A","C","D","A","A","A","C","A","A","B"
"4498",45,2017,5,52,5218508,2,3,1,187.078507,200.216632,"A","C","C","B","A","A","C","A","C","A"
"4499",45,2017,1,15,1503705,2,3,1,184.336125,214.770882,"B","C","C","A","A","B","C","D","A","C"
"4500",45,2017,3,31,3156601,2,3,2,245.711618,278.605231,"A","C","C","A","A","A","B","D",NA,"A"
"4501",46,2017,1,13,1300607,2,2,1,136.616568,203.02891,"A","C","D","D","A","A","A","A","A","A"
"4502",46,2017,3,31,3163706,2,3,1,302.169644,230.957189,"B","C","C","A","B","A","A","D","E","A"
"4503",46,2017,3,33,3305505,2,3,1,208.747498,233.070087,"A","C","C","B","A","B","B","A","B","A"
"4504",46,2017,1,15,1500404,2,2,1,124.182216,168.991098,"A","C","D","A","B","A","B","A","A","A"
"4505",46,2017,3,35,3550308,1,2,1,226.717961,254.227177,"B","A","D","B","A","B","A","A","A","B"
"4506",46,2017,3,35,3539004,2,3,1,250.520883,252.13345,"B","A","E","B","A","A","A","D","A","B"
"4507",46,2017,2,29,2917300,2,3,1,151.729228,172.489622,"A","A","D","A","A","B","C","E","A","B"
"4508",46,2017,4,43,4316303,2,2,1,225.996403,273.667479,"B",NA,NA,NA,NA,NA,NA,"D","E","A"
"4509",46,2017,3,35,3550308,1,3,1,204.92804,247.990879,"A","E","D","B","A","A","A","D","E","A"
"4510",46,2017,3,35,3533908,2,3,1,259.89276,233.039513,"A","C","D","B","A","C","A","D","B","B"
"4511",46,2017,3,35,3547809,2,3,1,192.092995,245.721091,"B","C","D","B","A","B","A","C","B","B"
"4512",46,2017,2,25,2502102,2,3,1,162.820899,194.315073,"A","C","C","B","A","A","A","E","E","B"
"4513",46,2017,1,13,1302603,1,3,1,188.693293,188.299829,"B","D","D","A","A","A","A","A","D","C"
"4514",46,2017,2,26,2612554,2,3,1,248.323705,223.742551,"B","C","C","A","A","A","A","C",NA,"A"
"4515",46,2017,5,52,5214507,2,3,1,226.233801,199.228344,"B","C","C","B",NA,"A","C","E","A","B"
"4516",46,2017,3,31,3131703,2,2,1,195.898513,254.817456,"B","A","C","B","A","A","A","B","A","A"
"4517",46,2017,2,25,2506004,2,3,1,231.874865,217.835962,"A","C","C","A","A","A","A","A","E","A"
"4518",46,2017,3,31,3170206,2,2,1,243.890066,251.003643,"B","A","C","A","A","B","A","B","B","B"
"4519",46,2017,3,35,3550308,1,3,1,158.446817,207.366435,"A","A","C","C",NA,"A","A","D","A","B"
"4520",46,2017,2,21,2103307,2,3,1,208.315511,267.308832,"B","C","C","A","B","B","C","E","A","B"
"4521",46,2017,5,50,5002704,1,3,1,284.213119,234.838967,"B","C","C","B","A","A","C","D","A","B"
"4522",46,2017,1,15,1504703,2,3,1,241.570415,225.844494,"B","C","C","B","A","A","C","A","A","B"
"4523",46,2017,1,13,1302603,1,2,1,327.107599,312.171145,"A","C","D","B","A","B","A","D","A","C"
"4524",46,2017,1,13,1300805,2,3,1,218.416769,230.22131,"B","C","D","A","A","A","A","A","A","A"
"4525",46,2017,3,31,3101805,2,3,1,256.406617,239.33053,"A","C","C","A","B","B","A","C","B","B"
"4526",46,2017,4,41,4119905,2,3,1,266.651999,219.943941,"A","C","B","A","A","A","B","D","A","B"
"4527",46,2017,2,29,2913408,2,3,2,150.46748,186.875357,"A","F","D","A","C","A","A","C","D","C"
"4528",46,2017,5,50,5003702,2,3,1,246.657296,236.089166,"B","A","D","C","A","B","C","B","C","B"
"4529",46,2017,2,29,2932606,2,3,1,195.113598,161.349554,"A","A","D","A","A","A","A",NA,"E","A"
"4530",46,2017,3,33,3304557,1,3,1,191.074208,274.368536,"A","C","E","A","A","B","B","C","A","A"
"4531",46,2017,5,53,5300108,1,2,1,266.586273,195.03178,"B","C","D","A","A","A","C","B","A","A"
"4532",46,2017,1,15,1506807,2,3,1,173.683327,208.148201,"B","C","E","A","A","A","B","A","A","A"
"4533",46,2017,2,29,2920205,2,3,2,203.231385,250.204997,"A","E","C","B","A","B","A","E","A","C"
"4534",46,2017,2,27,2704302,1,3,1,167.594188,221.733278,"A","E","H","A","A","A","A","A","A","B"
"4535",46,2017,2,22,2207934,2,3,1,203.743919,206.170842,"A","A","D","A","A","A","A","A","D","C"
"4536",46,2017,4,42,4201505,2,3,2,195.993329,261.356076,"B","A","C","B","A","A","A","D","A","C"
"4537",46,2017,5,50,5002704,1,3,1,109.009339,157.546417,"B",NA,"E","B","A","B","C","B","C","A"
"4538",46,2017,4,42,4204608,2,3,1,173.138288,171.788397,"B","C","E","B","A","A","C","D","B","B"
"4539",46,2017,2,23,2307304,2,3,1,159.6938,184.771849,"B","C","D","A","A","A","B","B","A","B"
"4540",46,2017,3,31,3103504,2,2,1,257.408325,232.66224,"A","A","D","A","A",NA,"B","D","A","C"
"4541",46,2017,3,33,3304557,1,3,1,180.38863,248.633976,"A","B","C","B","A","A","B","D","D","B"
"4542",46,2017,5,51,5106208,2,2,1,224.06494,210.369865,"B","C","C","B","A","A","B","A","B","B"
"4543",46,2017,2,29,2925303,2,3,2,203.719292,194.381138,"A","C","D",NA,"A","A","C","D","E","C"
"4544",46,2017,4,41,4106407,2,3,1,207.705958,208.380992,"B","A","C","B","A","A","A","D","A","B"
"4545",46,2017,3,31,3159902,2,3,1,327.98733,281.037777,"A","B","D","B","A","A","A","D","E","A"
"4546",46,2017,3,31,3106200,1,2,1,203.875757,200.606761,"B","C","C","A","A","A","A","B","A","A"
"4547",46,2017,4,43,4321832,2,2,1,207.888813,197.33991,"A","A","E","A","A","A","A","D","A","A"
"4548",46,2017,3,35,3543907,2,3,1,175.225611,291.007626,"A","C","D","A","A","C","A","B","B","C"
"4549",46,2017,2,29,2930766,2,3,1,163.063035,151.144789,"B","A","D","B","A","A","A","A","B","A"
"4550",46,2017,2,23,2308500,2,3,1,189.450662,227.349786,"B","F","C","A","A","A","B","E","E","B"
"4551",46,2017,1,15,6305662,2,3,2,226.074801,176.34731,"B","C","D","A","A","A","A","B","C","C"
"4552",46,2017,4,42,4202073,2,3,1,285.611554,275.906805,"A","A","D","D","A","A","A","C","A","C"
"4553",46,2017,3,32,3202405,2,3,1,213.834764,180.730946,"A","F","C","C","A","B","A","C","A","B"
"4554",46,2017,2,21,2108009,2,3,1,134.280829,136.704335,"A","A","D","A","C","B","B","A","B","A"
"4555",46,2017,2,26,2601201,2,3,1,214.281185,323.680493,"B","C","C","A","A","A","A","B","D","A"
"4556",46,2017,3,31,3136702,2,3,1,285.855066,293.926771,"B","A","C","C","A","A","A","C","A","B"
"4557",46,2017,4,41,4101002,2,3,1,211.184938,218.904958,"A","A","G","B","A","A","B","B","B","A"
"4558",46,2017,2,25,2503308,2,3,1,163.612976,194.301435,"A","C","G","A","A","A","A","A","A","B"
"4559",46,2017,3,35,3554003,2,3,1,321.759136,261.821324,"B","A","D","B","A","A","A","C","B","A"
"4560",46,2017,2,23,2304400,1,3,1,178.468571,243.601822,"A","C","D","B","A","A","A","A","E","B"
"4561",46,2017,5,50,5000807,2,3,1,215.188738,217.930755,"B","C",NA,"A","B","A","A","B","A","B"
"4562",46,2017,4,43,4313409,2,3,1,226.58728,271.518251,"A","A","C","A","A","A","B","B","C","B"
"4563",46,2017,4,43,4314902,1,2,1,240.015791,174.259452,"A","C","D","C","A","B","C","B","A","B"
"4564",46,2017,3,35,3506359,2,3,1,208.111555,225.213246,"A","F","D","B","A","B","C","B","A","B"
"4565",46,2017,3,35,3550308,1,2,1,210.783198,235.400238,"A","C","D","B","A","C","B","A","A","B"
"4566",46,2017,2,29,2911709,2,3,1,155.325117,158.000151,"A","D","D","C","A","B","C","E","C","C"
"4567",46,2017,3,35,3506359,2,3,1,268.792377,271.552066,"B","A","D","A","A","A","B","C","A","C"
"4568",46,2017,3,31,3111606,2,3,1,208.924237,226.579534,"B","C",NA,"A","A","A","A","E","E","A"
"4569",46,2017,3,33,3303500,2,3,1,178.583165,179.688889,"B","B","C","B","A","B","A","C","D","B"
"4570",46,2017,3,35,3554102,2,3,1,235.709914,285.339641,"A","C","C","B","A","A","B","A","B","C"
"4571",46,2017,4,41,4122305,2,3,1,228.742752,258.967238,"A","C","C","A","A","B","C","E","E","C"
"4572",46,2017,3,31,3106200,1,2,1,264.442315,203.535574,"A","A","D","B","A","B","A","A","B","A"
"4573",46,2017,2,26,2611606,1,3,1,247.994577,257.443948,"A","C","E","A","A","C","B","D","E","C"
"4574",46,2017,4,43,4315149,2,3,2,189.569057,277.413494,"B","F","D","A","A","B","C","D","A","C"
"4575",46,2017,1,15,1502301,2,3,1,217.196781,241.583438,"B","C","C","C","A","C","A","D","A","C"
"4576",46,2017,4,43,4304606,2,3,1,200.986386,196.565186,"A","A","F","D","A","A","A","C","B","A"
"4577",46,2017,4,43,4311403,2,2,1,235.01414,252.263903,"B","A","D","A","A","A","A","E","C","A"
"4578",46,2017,4,42,4207304,2,2,1,296.135212,290.93301,"A","F","C","A","A","A","A","D","A","B"
"4579",46,2017,1,17,1701002,2,3,1,144.412168,164.054519,"A","D","D","A","C","A","A","B","B","B"
"4580",46,2017,2,29,2926608,2,3,1,171.458326,228.258987,"A","A","G","A","A","C","A","D","A","B"
"4581",46,2017,4,41,4103370,2,3,1,246.121348,198.036552,"B","B","C","C","A","B","B","D","B","A"
"4582",46,2017,3,35,3524006,2,3,2,183.353424,194.850018,"A","A","C","B","A","A","A","A","E","B"
"4583",46,2017,3,35,3529401,2,2,1,218.40013,256.208448,"A","F","C","B","A","A","A","C","E","B"
"4584",46,2017,3,31,3122306,2,2,1,269.250974,254.426992,"B","A","C",NA,"A",NA,"A","D","B","B"
"4585",46,2017,3,35,3549904,2,3,1,238.824562,233.611851,"A","A","C","B","A","A","A","B","A","A"
"4586",46,2017,3,35,3509502,2,2,1,196.12974,211.445624,"B","C","C","B","A","A","A","C","C","B"
"4587",46,2017,2,23,2311603,2,3,2,257.339568,234.976965,"A","C","C","A","A","A","A","D","E","A"
"4588",46,2017,3,35,3545209,2,2,1,321.927005,332.70062,"B","C","D","A","A","A","A","D","A","A"
"4589",46,2017,5,53,5300108,1,2,1,218.059102,190.166912,"B","C","D","A","A","B","A","A","A","C"
"4590",46,2017,4,41,4107652,2,3,1,233.846216,297.674575,"B","C","C","B","A","B","B","C","A","C"
"4591",46,2017,4,42,4210100,2,2,1,267.287501,232.510772,"A","A","D","C","A","A","B","B","A","B"
"4592",46,2017,3,31,3106200,1,2,1,323.300317,354.352805,"A","C","C","B","A","B","A",NA,"A","B"
"4593",46,2017,3,31,3159704,2,2,1,181.525482,219.856414,"B","C","D","A","A","C","B","A","A","B"
"4594",46,2017,2,26,2611606,1,3,1,142.624829,147.473166,"A","B","A",NA,NA,NA,"B","D","B","B"
"4595",46,2017,3,35,3513009,2,3,1,232.887206,267.357626,"B","C","C","A","B","B","A","D","A","C"
"4596",46,2017,2,26,2604601,2,3,1,180.069474,199.083695,"B","A","D","B","A","B","B",NA,"A","B"
"4597",46,2017,1,13,1301902,2,3,2,126.14679,176.809316,"A","B","C","A","A","A",NA,"B","C","A"
"4598",46,2017,5,53,5300108,1,2,1,233.727765,247.621766,"B","C","C","B","A","A","A","D","D","B"
"4599",46,2017,3,35,3552205,2,3,1,196.173319,213.654098,"B","A","D","C","A","B","A","D","B","A"
"4600",46,2017,2,21,2112704,2,3,1,216.821871,191.772699,"B","C","C","A","A","A","A",NA,NA,"A"
"4601",47,2017,3,35,3513009,2,3,1,220.265647,264.633937,"A","A","D","B","A","A","A","A","A","C"
"4602",47,2017,3,35,3550308,1,3,1,270.580377,299.162764,"B","C","D","A","A","A","A","B","B","B"
"4603",47,2017,1,12,1200401,1,2,1,258.056608,215.971506,"B","C","D","C","B","B","A","D","C","A"
"4604",47,2017,4,42,4209102,2,3,1,282.029328,293.211126,"A","A","C","B","C","B","B","C","A","A"
"4605",47,2017,2,21,2112704,2,3,1,122.892976,146.747013,"A","C","F","A","A","A","C","B","A","A"
"4606",47,2017,2,21,2112209,2,3,1,121.02443,134.828254,"A","C","C","A","A","A","B","D","C","B"
"4607",47,2017,3,35,3514502,2,3,1,224.700222,179.022876,"A","C","C","B","A","A","B","D","E","C"
"4608",47,2017,3,31,3118403,2,2,1,233.956458,264.088764,"B","C","C","C","A","A","A","D","A","B"
"4609",47,2017,2,29,2929206,2,3,1,238.718673,247.329225,"B","C","C","B","A","A","A","B","A","C"
"4610",47,2017,2,29,2904100,2,3,1,221.908586,243.088786,"B","C","C","B","A","A","A","D","D","C"
"4611",47,2017,3,35,3539806,2,3,1,273.37036,278.175586,"A","A","C","B","A","A","A","D","E","C"
"4612",47,2017,3,35,3523107,2,3,1,237.806657,203.063731,"A","C","D","B","A","C","A","B","A","B"
"4613",47,2017,3,35,3524402,2,3,1,209.301462,241.963953,"A","A","D","A","A","A","B","A","A","A"
"4614",47,2017,4,43,4317400,2,3,1,270.783561,226.022008,"B","A","D","A","A","C","A","C","D","A"
"4615",47,2017,3,31,3143302,2,2,1,224.451751,227.966279,"A","C","D","B","A","A","B","C","D","B"
"4616",47,2017,3,33,3304557,1,3,1,153.952025,115.455078,"A","C","C","B","A","A","B","D","E","C"
"4617",47,2017,2,23,2304400,1,3,1,212.662267,158.32455,"A","D","D","A","A","A","C","A",NA,"C"
"4618",47,2017,3,35,3547304,2,3,1,227.512793,219.742449,"A","A","C","A","A","A","A","D","D","B"
"4619",47,2017,5,53,5300108,1,2,1,203.246756,220.153873,"A","F","D","B","A","B","C","B","C","C"
"4620",47,2017,2,23,2312908,2,3,1,245.075345,279.977052,"A","A","C","B","B","B","A","D","E","C"
"4621",47,2017,3,35,3550308,1,3,1,234.978109,268.318527,"B","C","D","B","A","A","A","A","B","A"
"4622",47,2017,4,43,4314902,1,2,1,240.015791,174.259452,"A","C","D","C","A","B","C","B","A","B"
"4623",47,2017,2,29,2923704,2,3,2,176.885298,175.667995,"A","B","E","A","A","B","A","B","D","A"
"4624",47,2017,3,31,3170206,2,2,1,243.890066,251.003643,"B","A","C","A","A","B","A","B","B","B"
"4625",47,2017,3,31,3167202,2,2,1,269.712876,288.383593,"A","C","D","C",NA,"B","A","D","B","B"
"4626",47,2017,4,41,4118402,2,3,1,323.908438,299.236933,"B","A","D","B","A","B","A","E","E","A"
"4627",47,2017,3,33,3302502,2,3,2,165.080884,137.592297,"A","A","D","C","B","A","A","A","A","A"
"4628",47,2017,1,13,1302603,1,3,1,188.693293,188.299829,"B","D","D","A","A","A","A","A","D","C"
"4629",47,2017,3,35,3554003,2,3,2,263.043439,272.856705,"A","C","D","B","B","B","A","C","A","B"
"4630",47,2017,5,52,5218805,2,3,1,257.651837,303.435453,"A","A","D","C","A","A","C","B","D","C"
"4631",47,2017,1,11,1101492,2,3,1,194.897853,157.011583,"B","C","D","A","A","C","A","B","D","A"
"4632",47,2017,5,51,5103502,2,2,1,198.963302,231.679374,"A","C",NA,"A","A","A","B","B","B","B"
"4633",47,2017,4,41,4116109,2,3,1,236.992432,218.567481,"A","F","D","A","B","B","B","B","A","B"
"4634",47,2017,3,31,3136405,2,3,1,229.107856,224.133798,"A",NA,"C","B","A","A","A","D","B","B"
"4635",47,2017,1,17,1702208,2,2,1,204.25535,213.096404,"B","A","C","A","A","B","B","A","D","A"
"4636",47,2017,2,21,2105963,2,3,1,207.416773,183.845993,"B","C","C","A","A","A","C","B","C","B"
"4637",47,2017,2,29,2916807,2,3,1,169.988766,143.442882,"B","F","D","D","A","A","C","B",NA,"A"
"4638",47,2017,3,31,3142908,2,2,1,234.960259,205.309541,"B",NA,"D","A","B","A","B","A",NA,"B"
"4639",47,2017,3,35,3552403,2,2,1,201.107315,217.865026,"B","A","D","B","A","A","A","C","B","B"
"4640",47,2017,3,35,3525904,2,3,1,228.579841,276.433255,"B","C","C","B","A","B","B","A","A","B"
"4641",47,2017,3,35,3522505,2,3,1,275.398456,258.530719,"B","F","D","B","A","A","A","D","A","C"
"4642",47,2017,3,35,3550308,1,3,1,217.048029,235.102555,"A","A","E","A","A","A","A","E","E","B"
"4643",47,2017,3,31,3114303,2,3,1,286.705928,298.064089,"B","C","D","B","A","A","A","C","C","A"
"4644",47,2017,3,35,3518800,2,3,1,167.356846,235.230549,"A","A","D","B","A","C","B","B","A","A"
"4645",47,2017,4,43,4317301,2,3,1,185.12699,150.317638,"A","C","F","A","A","A","A","A","B","C"
"4646",47,2017,1,13,1301100,2,3,2,218.043897,174.520246,"B","C","D","A","A","A","A","A","E","A"
"4647",47,2017,1,15,1505502,2,3,1,298.664108,248.56439,"A","D","D","A","B","A","A","B","D","B"
"4648",47,2017,2,21,2109007,2,3,1,195.386476,220.840733,"A","C","E","B","A","B","A","D","C","C"
"4649",47,2017,1,15,1502772,2,3,2,236.441609,186.208617,"B","A","C","B","A","B","A","A","A","A"
"4650",47,2017,1,13,1304302,2,3,1,203.496439,209.474693,"A","C","D","A","A","B","C","A","A","C"
"4651",47,2017,3,32,3201407,2,3,1,205.161581,232.124947,"B","A","E","A","A","A","B","B","C","C"
"4652",47,2017,3,35,3543303,2,3,1,318.224896,310.467602,"B","C","C","B","A","B","A","B","A","C"
"4653",47,2017,3,35,3549904,2,2,1,122.757832,165.076175,"A",NA,"C","B","A","A","A","A","B","C"
"4654",47,2017,3,33,3301702,2,3,1,216.198489,159.152762,"B","C","E","B","A","A","A","A","D","B"
"4655",47,2017,4,41,4104204,2,3,1,300.809388,215.619999,"A","F","B","B","A","B","A","D","A","B"
"4656",47,2017,1,15,1504208,2,3,1,216.316114,210.448114,"A","C","C","A","A","B","C","E",NA,"C"
"4657",47,2017,2,23,2305233,2,3,1,156.391779,192.902394,"A","F","D","A","A","B","B","B","A","B"
"4658",47,2017,3,33,3303500,2,3,1,206.852947,238.706437,"A","A","D","B","A","B","A","B","A","C"
"4659",47,2017,2,29,2910057,2,3,2,176.717759,204.441813,"B","C","E","A","C","C","A","E","E","A"
"4660",47,2017,3,33,3304557,1,3,1,195.814441,227.463024,"B","C","C","A","A","A","C","B","D","C"
"4661",47,2017,3,35,3516408,2,3,1,174.337671,199.728077,"A","F","D","B","B","B","A","A","E","B"
"4662",47,2017,1,11,1100148,2,3,2,263.360832,269.61562,"B","C","D","A","A","C","C","D","D","A"
"4663",47,2017,3,31,3143302,2,3,1,288.139017,284.159531,"A","C","D","D","A","A","A","B","E","A"
"4664",47,2017,1,12,1200401,1,3,1,321.759136,289.791298,"B","C","D","A","A","A","A","D","A","B"
"4665",47,2017,4,42,4211900,2,2,1,283.553596,237.781698,"B","C","C","A","A","A","B","D","E","C"
"4666",47,2017,1,15,1500800,2,3,1,190.064126,205.627177,"B","C","C","B","A","B","C","A","C","C"
"4667",47,2017,1,15,1501402,1,2,1,207.800884,224.59994,"A","C","C","A","A","A","A","B","A","C"
"4668",47,2017,3,33,3303500,2,3,1,232.769251,229.230731,"B","A","C","B","A","A","B","D","B","A"
"4669",47,2017,2,29,2902252,2,3,1,186.394578,179.263996,"B","F","C","A","A","A","C","A","D","B"
"4670",47,2017,1,15,1504703,2,3,2,121.353833,153.76055,"B","B",NA,"A","A","A","C","A","D","A"
"4671",47,2017,3,31,3131703,2,2,1,195.898513,254.817456,"B","A","C","B","A","A","A","B","A","A"
"4672",47,2017,3,35,3550308,1,2,1,306.295145,318.336963,"B","A","C","C","A","B","A","D","A","B"
"4673",47,2017,3,35,3501608,2,2,1,259.859208,269.699012,"B","A","C","B","A","A","A","A","E","A"
"4674",47,2017,1,15,1504208,2,3,1,227.358201,215.478647,"A","C","C","A","A","A","A","E","A","C"
"4675",47,2017,2,29,2903904,2,3,1,111.421381,145.104002,"B","B","G","A","A","A","B","C","B","C"
"4676",47,2017,3,31,3106705,2,3,1,193.502393,222.424722,"B","C","C","A",NA,"A","A","B","A","C"
"4677",47,2017,3,31,3171204,2,3,1,279.282043,247.853943,"A","B","C","B","A","A","A","A","A","C"
