"","replicate","ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","IDADE","COMPUTADOR","MORA_MÃE","MORA_PAI","REUNIÕES_ESCOLARES","USO_TEMPO_TELAS","AFAZERES_DOM","BIBLIOTECA"
"1403",47,2017,2,22,2205557,2,3,1,154.032075,142.502214,"A","D","E","A","A","A","C","B","B","B"
"1404",47,2017,3,32,3202405,2,3,1,213.834764,180.730946,"A","F","C","C","A","B","A","C","A","B"
"1405",47,2017,1,15,1502400,2,3,2,275.21158,247.965224,"B","C","C","A","A","A","A","B","A","A"
"1406",47,2017,4,43,4314050,2,3,1,222.333411,179.060045,"B","E","C","A","A","B","A","A","E","A"
"1407",47,2017,1,13,1302603,1,2,1,262.611122,232.992732,"B","D","D","B","A","A","A","E","D","C"
"1408",47,2017,3,35,3534401,2,3,1,217.100037,215.907677,"B","D","D","D","A","A","A","D","B","B"
"1409",47,2017,2,29,2913903,2,3,1,224.307792,216.843426,"A","A","D","B","A","A","C","D","A","C"
"1410",47,2017,2,29,2907202,2,3,1,180.221311,165.32294,"A","B","E","A","B","A","A","A","D","C"
"1411",48,2017,3,32,3205002,2,2,1,169.502071,189.328527,"B","C","D","A","A","B","C","B","C","B"
"1412",48,2017,3,32,3204054,2,3,1,247.854475,218.726215,"A","C","D","A","A","A","A","A","B","B"
"1413",48,2017,4,43,4315602,2,3,1,238.304481,256.743003,"B","C","D","B","A","A","A","B","A","C"
"1414",48,2017,2,29,2921807,2,3,1,237.298641,251.075241,"B","A","C","A","A",NA,"A","D","A","C"
"1415",48,2017,3,35,3549904,2,3,1,238.824562,233.611851,"A","A","C","B","A","A","A","B","A","A"
"1416",48,2017,4,42,4209102,2,3,1,236.73746,241.16011,"A","A","E","B","A","A","B","B","A","B"
"1417",48,2017,4,41,4128500,2,3,1,267.105693,267.978702,"A","C","D","A","A","A","A","D","E","B"
"1418",48,2017,4,43,4319505,2,3,1,228.204049,240.930225,"B","B","E","A","B","B","A","A","A","A"
"1419",48,2017,3,35,3518800,2,3,1,187.69401,168.13628,"A","A","D","B","A","B","B","D","D","B"
"1420",48,2017,2,25,2502508,2,2,1,261.203211,266.799094,"A","B",NA,"A","A","A","A","A","B","A"
"1421",48,2017,5,52,5215603,2,3,2,165.185561,223.541954,"A","B","C","A","A","A","A","C","A","C"
"1422",48,2017,3,33,3304557,1,3,1,226.079043,316.848997,"A","E","C","B","A","A","B","A","A","B"
"1423",48,2017,3,31,3108206,2,3,1,218.688048,272.079634,"A","C","C","A","A","A","A","B","A","B"
"1424",48,2017,3,33,3304144,2,3,1,178.564103,212.015894,"A","F","D","A","A","A","A","D","A","B"
"1425",48,2017,2,28,2806701,2,3,1,167.358995,166.256845,"A","F","C","A","A","A","A",NA,"B","A"
"1426",48,2017,3,31,3142809,2,3,1,247.264259,291.472036,"B","C","C","B","A","A","A",NA,"A","B"
"1427",48,2017,3,33,3304557,1,3,1,241.222831,178.554387,"B","B","C","B","A","A","A","B","E","B"
"1428",48,2017,1,13,1302603,1,3,1,161.081877,166.331852,"B","F","D","B","A","A","C","A","D","A"
"1429",48,2017,2,29,2913903,2,3,1,224.307792,216.843426,"A","A","D","B","A","A","C","D","A","C"
"1430",48,2017,3,31,3111606,2,3,1,208.924237,226.579534,"B","C",NA,"A","A","A","A","E","E","A"
"1431",48,2017,2,21,2110005,2,3,1,163.110139,166.44414,"A","C","E","A","C","A","A","A","A","C"
"1432",48,2017,2,23,2305209,2,3,1,152.790987,166.333026,"B","C","D","A","A","B","A","B","B","A"
"1433",48,2017,1,17,1702109,2,2,1,204.204719,252.977313,"B","C","C","A","A","A","A","D","A","B"
"1434",48,2017,3,35,3555356,2,3,1,262.55994,288.822739,"A","A","D","B","A","A","A","B","E","B"
"1435",48,2017,3,35,3529401,2,2,1,218.40013,256.208448,"A","F","C","B","A","A","A","C","E","B"
"1436",48,2017,4,43,4305108,2,3,1,264.846204,286.213686,"A","C","D","A","A","A","A","D","A","C"
"1437",48,2017,5,50,5002704,1,3,1,109.009339,157.546417,"B",NA,"E","B","A","B","C","B","C","A"
"1438",48,2017,4,43,4314902,1,2,1,184.152774,232.617135,"B","A","C","B","A","C","B","C","D","C"
"1439",48,2017,2,23,2304400,1,3,1,225.447728,284.159028,"A","C","D","B","A","B","C","B","A","B"
"1440",48,2017,2,21,2110203,2,3,1,165.673854,165.488549,"B","C","C","B","A","A","C","A",NA,"A"
"1441",49,2017,3,35,3550308,1,3,1,296.135212,250.405539,"B","C","C","A","A","A","A","A","A","A"
"1442",49,2017,4,42,4201406,2,3,1,206.357658,258.722541,"A","F","D","A","B","B","A","A","A","A"
"1443",49,2017,3,35,3502705,2,2,1,279.289039,263.526878,"A","A","C","A","B","A","B","C","A","B"
"1444",49,2017,2,25,2507903,2,3,1,181.149524,198.107423,"B","C","C","A","A","A","B","A","A","B"
"1445",49,2017,3,33,3304144,2,3,1,242.926098,236.57297,"A","C","C","A","A","A","A","B","A","C"
"1446",49,2017,2,29,2926608,2,3,1,171.458326,228.258987,"A","A","G","A","A","C","A","D","A","B"
"1447",49,2017,3,35,3521606,2,3,1,328.201919,352.640544,"B","A","C","C","A","A","B","D","B","A"
"1448",49,2017,3,35,3540200,2,3,1,212.993874,210.903916,"B","C","C","B","A","C","B","B","D","C"
"1449",49,2017,3,35,3522505,2,3,1,275.398456,258.530719,"B","F","D","B","A","A","A","D","A","C"
"1450",49,2017,4,42,4204004,2,3,1,160.969101,195.508654,"A","C","H","B","C","C","A","D","E","B"
"1451",49,2017,3,33,3300456,2,3,1,157.658376,203.985116,"A","A","C","A","A","A","A","B","C","A"
"1452",49,2017,2,29,2903805,2,3,1,167.661512,175.010757,"A","B","D","A","A","A","A","A","A","A"
"1453",49,2017,2,26,2604106,2,3,2,163.214762,208.023617,"B","C","C","B",NA,"A","A","A","A","B"
"1454",49,2017,3,33,3304557,1,3,1,158.835941,179.006388,"B","C","C","B","A","B","B","B","A","A"
"1455",49,2017,5,52,5222203,2,3,1,218.898285,249.565701,"A","C","C","B","A","A","A","B","A","C"
"1456",49,2017,3,35,3534401,2,3,1,264.993414,265.227849,"B","A","D","B","A","A","A","C","B","B"
"1457",49,2017,1,13,1303569,2,3,1,162.789937,158.305155,"A","C","C","E","A","A","A","C","C","A"
"1458",49,2017,2,28,2806701,2,3,1,167.358995,166.256845,"A","F","C","A","A","A","A",NA,"B","A"
"1459",49,2017,3,31,3124302,2,3,1,278.545499,237.929701,"B","C","C","B","A","A","A","B","D","B"
"1460",49,2017,1,15,1501907,2,3,2,154.103587,149.259876,"A","B","G","A","A","A","A","B",NA,"A"
"1461",49,2017,2,25,2507507,1,3,1,229.335281,210.386688,"A","C","F","A","A","B","B","D","E","B"
"1462",49,2017,3,35,3516200,2,2,1,253.263596,293.211126,"A","A","C","B","A","A","A","B","A","A"
"1463",49,2017,3,35,3550308,1,3,1,243.621486,271.220122,"A","C","D","B","A","A","A","A","A","B"
"1464",49,2017,2,24,2414605,2,3,1,126.552388,114.158656,"A","F","B","E","B","B","C","B","C","B"
"1465",49,2017,4,42,4217709,2,3,1,213.138163,254.018252,"A","C","C","B","A","A","A","D","A","B"
"1466",49,2017,5,52,5204508,2,3,1,236.774153,171.243167,"B","C","D","A","A","B","A","B","A","A"
"1467",49,2017,3,35,3526902,2,3,1,239.587881,211.884659,"B","A","D","B","A","A","A","D","B","B"
"1468",49,2017,2,29,2920106,2,3,2,130.863002,162.148088,"B","A","D","A","A","A","A","D","A","A"
"1469",49,2017,2,23,2311355,2,3,1,234.981745,209.15443,"B","B","D","A","A","B","B","D","A","B"
"1470",49,2017,3,35,3548708,2,3,1,163.660908,209.119833,"A","A","C","C","A","A","A","B","A","B"
"1471",50,2017,3,31,3164506,2,2,1,216.447732,232.188385,"A","F","C","B","B","A","B","D","D","B"
"1472",50,2017,3,33,3304557,1,3,1,291.797161,264.262756,"B","C","C","A","C",NA,"C","D","A","C"
"1473",50,2017,1,15,1501402,1,2,1,134.616348,176.957599,"B","B","F","A","A","A","B","D","A","A"
"1474",50,2017,3,35,3506300,2,3,1,255.497632,285.190241,"A","A","D","A","A","A","A","C","E","A"
"1475",50,2017,4,41,4104303,2,3,1,273.872921,280.984791,"B","A","C","B","A","A","A","A","B","A"
"1476",50,2017,3,35,3550308,1,2,1,138.743116,157.676814,"A","C","B","A","B","B","C","B","C","B"
"1477",50,2017,3,33,3305901,2,3,1,186.185994,180.243676,"B","B","D","C","A","B","B","E","B","A"
"1478",50,2017,3,35,3550308,1,2,1,260.849952,273.726333,"A","A","D","B","A","B","A","B","A","B"
"1479",50,2017,2,26,2608057,2,3,1,224.84969,232.454153,"B","E","D","A","A","A","A","A","C","A"
"1480",50,2017,1,13,1302603,1,2,1,234.76947,272.85173,"A","C","F","A","A","B","C","A","D","C"
"1481",50,2017,3,35,3550308,1,2,1,236.222888,241.853957,"B","A","C","B","A","A","A","A","A","B"
"1482",50,2017,3,31,3143401,2,3,1,114.67806,164.168596,"A","C","D","A","A","A","A","C","A","C"
"1483",50,2017,3,35,3537701,2,3,1,176.475293,244.657628,"A","C","D","B","A","A",NA,"A","A","C"
"1484",50,2017,2,26,2609600,2,2,1,212.336335,203.698892,"B","C","C","A","A","A","A","A","A","A"
"1485",50,2017,1,13,1302603,1,2,1,302.169644,298.862622,"B","C","D","B","A","A","B","E","D","B"
"1486",50,2017,3,31,3160454,2,2,1,215.020648,190.967905,"A","C","D","B","A","A","C","E","E","B"
"1487",50,2017,3,31,3134202,2,2,1,184.005454,180.959769,"A","A","C","B","A","A",NA,"A","B","B"
"1488",50,2017,4,42,4209300,2,3,1,248.108014,214.992607,"B","A","D","B","A","A","A","A","A","A"
"1489",50,2017,2,22,2203909,2,3,1,193.818188,218.499851,"A","C","C","A","A","B","A","E","A","A"
"1490",50,2017,4,41,4119400,2,3,1,182.515454,209.776679,"B","A","D","A","A","B","B","B","D","B"
"1491",50,2017,1,15,1504208,2,3,1,156.763329,128.972358,"A","B","D","A","A","B","B","B","C","A"
"1492",50,2017,5,51,5106307,2,3,1,160.770765,151.854286,"B","C","D","B","A","A","C","D","A","B"
"1493",50,2017,2,22,2211100,2,3,2,197.772184,145.528616,"A","C","C","A","A","C","C","B","D","C"
"1494",50,2017,1,15,1508209,2,3,1,194.804855,236.960025,"B","C","D","A","A","A","C","B","D","C"
"1495",50,2017,3,35,3550308,1,3,1,213.274905,207.635053,"A","C","D","C","A","A","A","D","A","B"
"1496",50,2017,3,33,3304557,1,3,1,210.181082,218.388793,"A","A","C","D","A","B","B","A","E","B"
"1497",50,2017,5,51,5104807,2,2,1,186.799679,261.055263,"A","A","C","B","A","A","B","D","A","B"
"1498",50,2017,3,35,3523107,2,3,1,208.882917,219.179949,"A","C","C","C","A","A","A","D","B","A"
"1499",50,2017,3,35,3534401,2,3,1,118.108724,179.953092,"A","C","D","B","A","B","B","B","B","C"
"1500",50,2017,1,13,1302603,1,3,1,153.363242,171.968761,"B","B","F","A","A","A","A","A","D","A"
